arret_id,annee,chambre,publication,origine,taille_texte,len_sommaire,nb_segments,has_sommaire,has_faits_procedure,has_moyens,has_motivations,has_dispositif,len_faits_procedure,len_moyens,len_motivations,len_dispositif,nb_avertissements,invariant_offsets_ok
67481efc3f6707ecf31eac23,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8520,632,7,1,1,1,1,1,2850,1551,2255,1867,0,1
67496b92a45e839b4d5f498f,2024,Chambre criminelle,Publié au Bulletin,api,4894,282,7,1,1,1,1,1,1930,1256,1492,219,0,1
67496b93a45e839b4d5f4991,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,6429,322,5,1,1,1,1,1,2453,2016,1743,218,0,1
674ffa5e54dec7f341ee7748,2024,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,13612,1178,9,1,1,1,1,1,4334,4203,3931,1149,0,1
674ffa6254dec7f341ee774a,2024,Chambre sociale,Publié au Bulletin,api,7140,1205,5,1,1,1,1,1,2769,1566,1944,862,0,1
674ffa8e54dec7f341ee774c,2024,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,12389,1557,5,1,1,1,1,1,6156,2236,3644,354,0,1
674ffa8f54dec7f341ee774e,2024,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,6984,303,5,1,1,1,1,1,2407,1337,2418,823,0,1
674ffa9154dec7f341ee7750,2024,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,13090,1256,7,1,1,1,1,1,2470,6641,2955,1027,0,1
674ffa9254dec7f341ee7752,2024,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,8642,1159,7,1,1,1,1,1,2367,4338,1545,395,0,1
674ffa9454dec7f341ee7754,2024,Chambre sociale,Publié au Bulletin,api,22020,805,9,1,1,1,1,1,2955,13494,5035,541,0,1
674ffa9554dec7f341ee7756,2024,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,8863,257,7,1,1,1,1,1,2409,2351,2380,1726,0,1
674ffa9754dec7f341ee7758,2024,Chambre sociale,Publié au Bulletin,api,6585,732,4,1,1,0,1,1,3368,0,2944,274,0,1
674ffdbf2708eba05afaced7,2024,Chambre criminelle,Publié au Bulletin,api,9976,1389,7,1,1,1,1,1,1898,1187,6679,215,0,1
674ffdbf2708eba05afaced9,2024,Chambre criminelle,Publié au Bulletin,api,7991,750,7,1,1,1,1,1,2746,1560,2594,1094,0,1
674ffdbf2708eba05afacedb,2024,Chambre criminelle,Publié au Bulletin,api,15007,1151,9,1,1,1,1,1,2187,3280,9330,215,0,1
674ffdc02708eba05afacedd,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,13597,1071,7,1,1,1,1,1,2390,2847,8147,216,0,1
67514c896b10f0edcea72fff,2024,Troisième chambre civile,Publié au Bulletin,api,5913,387,7,1,1,1,1,1,2150,1502,1348,916,0,1
67514c8a6b10f0edcea73001,2024,Troisième chambre civile,Publié au Bulletin,api,10001,313,7,1,1,1,1,1,4632,2480,2142,750,0,1
67514c8c6b10f0edcea73003,2024,Deuxième chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,9069,1045,5,1,1,1,1,1,2412,2183,3532,943,0,1
67514c8d6b10f0edcea73005,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9115,762,5,1,1,1,1,1,2675,2000,3585,856,0,1
67514c8e6b10f0edcea73007,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5998,708,5,1,1,1,1,1,2114,1253,1765,867,0,1
67514c8f6b10f0edcea73009,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,7741,722,7,1,1,1,1,1,2230,1720,3343,451,0,1
6757dc458b75c64649d25972,2024,Chambre criminelle,Publié au Bulletin,api,8868,848,5,1,1,1,1,1,3265,812,3989,803,0,1
6757dc458b75c64649d25974,2024,Chambre criminelle,Publié au Bulletin,api,15555,893,9,1,1,1,1,1,3029,6968,5351,212,0,1
6757dc468b75c64649d25976,2024,Chambre criminelle,Publié au Bulletin,api,6110,968,5,1,1,1,1,1,2747,1439,1713,212,0,1
67593243db845b438efc6e08,2024,Chambre sociale,Publié au Bulletin,regles,6119,278,3,1,1,1,0,1,1167,2499,0,850,0,1
67593245db845b438efc6e0a,2024,Chambre sociale,Publié au Bulletin,api,11681,1010,7,1,1,1,1,1,2967,1369,5731,1617,0,1
67593246db845b438efc6e0c,2024,Chambre sociale,Publié au Bulletin,api,8349,595,9,1,1,1,1,1,2294,3604,2127,329,0,1
67593248db845b438efc6e0e,2024,Chambre sociale,Publié au Bulletin,api,16218,787,7,1,1,1,1,1,3995,8519,3377,330,0,1
67593249db845b438efc6e10,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,13611,410,11,1,1,1,1,1,2690,5828,4029,1071,0,1
6759324bdb845b438efc6e12,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,9911,113,9,1,1,1,1,1,1989,4209,2481,1237,0,1
6759324cdb845b438efc6e14,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,6754,428,7,1,1,1,1,1,3219,1281,1567,690,0,1
6759324edb845b438efc6e16,2024,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,6372,607,7,1,1,1,1,1,3713,1038,987,637,0,1
6759324fdb845b438efc6e18,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,5876,192,7,1,1,1,1,1,2588,766,1103,1422,0,1
67593250db845b438efc6e1a,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,15519,738,9,1,1,1,1,1,3972,7622,2693,1237,0,1
67593252db845b438efc6e1c,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,24149,416,5,1,1,1,1,1,17149,5158,1119,724,0,1
67593253db845b438efc6e1e,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,6121,489,5,1,1,1,1,1,2836,1873,445,968,0,1
67593255db845b438efc6e20,2024,Première chambre civile,Publié au Bulletin,api,8849,591,7,1,1,1,1,1,2417,2847,2943,645,0,1
67593257db845b438efc6e22,2024,Première chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,8354,652,7,1,1,1,1,1,2808,1755,3266,528,0,1
675a87d9fbc933a3dc7d86f4,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,5060,247,5,1,1,1,1,1,1730,1279,1839,213,0,1
675a88adfbc933a3dc7d8820,2024,Autre,Publié au Bulletin|Publié aux Lettres de chambre,api,4297,441,4,1,1,1,1,1,657,705,1771,1164,0,1
675a88aefbc933a3dc7d8822,2024,Troisième chambre civile,Publié au Bulletin,api,7158,293,5,1,1,1,1,1,2795,1488,1848,1028,0,1
675a88affbc933a3dc7d8824,2024,Troisième chambre civile,Publié au Bulletin,api,9462,270,9,1,1,1,1,1,2840,3001,2609,1017,0,1
675a88b1fbc933a3dc7d8826,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,7963,484,5,1,1,1,1,1,2448,841,3638,1037,0,1
675a88b2fbc933a3dc7d8828,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6699,323,5,1,1,1,1,1,2855,1159,1316,1370,0,1
675a88b3fbc933a3dc7d882a,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9175,1190,7,1,1,1,1,1,2259,2277,3676,966,0,1
675a88b5fbc933a3dc7d882c,2024,Deuxième chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,15837,315,5,1,1,1,1,1,6231,2216,5478,1913,0,1
675bcfd46c23c012f4defdba,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,9928,872,7,1,1,1,1,1,2970,4060,2689,212,0,1
675bcfd46c23c012f4defdbc,2024,Chambre criminelle,Publié au Bulletin,api,11196,971,7,1,1,1,1,1,3887,6331,292,689,0,1
675bcfd56c23c012f4defdbe,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,9990,1563,7,1,1,1,1,1,2199,4286,3296,212,0,1
67611a1a198715d6b39174de,2024,Chambre criminelle,Publié au Bulletin,api,6427,156,7,1,1,1,1,1,2294,3262,570,304,0,1
67611a1a198715d6b39174e0,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,8484,363,7,1,1,1,1,1,1809,3279,2688,711,0,1
67626d77d9347f6c9aef808a,2024,Chambre criminelle,Publié au Bulletin,api,8154,497,7,1,1,1,1,1,2619,2356,2242,940,0,1
67626d77d9347f6c9aef808c,2024,Chambre criminelle,Publié au Bulletin,api,59845,429,19,1,1,1,1,1,9140,26363,24137,220,0,1
67626e3bd9347f6c9aef8150,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,29202,358,17,1,1,1,1,1,4217,18164,5369,1465,0,1
67626e3dd9347f6c9aef8152,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,7761,476,5,1,1,1,1,1,3491,1161,1823,1287,0,1
67626e3fd9347f6c9aef8154,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,7318,363,5,1,1,1,1,1,2713,1793,1653,1160,0,1
67626e40d9347f6c9aef8156,2024,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,7651,388,5,1,1,1,1,1,2619,1830,2302,901,0,1
67626e42d9347f6c9aef8158,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,7890,649,7,1,1,1,1,1,4035,1123,2251,484,0,1
67626e43d9347f6c9aef815a,2024,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,15878,922,9,1,1,1,1,1,2832,5907,5603,1541,0,1
67626e45d9347f6c9aef815c,2024,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,16470,423,5,1,1,1,1,1,3318,9173,3215,765,0,1
67626e46d9347f6c9aef815e,2024,Chambre commerciale financière et économique,Publié au Bulletin,api,25510,728,9,1,1,1,1,1,3084,6163,15712,556,0,1
67626e47d9347f6c9aef8160,2024,Première chambre civile,Publié au Bulletin|Publié au Rapport,api,21663,1508,9,1,1,1,1,1,3573,12745,4787,563,0,1
67626e49d9347f6c9aef8162,2024,Première chambre civile,Publié au Bulletin,api,6905,344,5,1,1,1,1,1,2526,1390,2487,503,0,1
6762bbf086739fef2438feb6,2024,Première chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,17444,350,11,1,1,1,1,1,2957,8250,5027,1217,0,1
6763c0a49097d8d545954109,2024,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,8992,745,7,1,1,1,1,1,1818,3246,3714,217,0,1
6763c1909097d8d545954277,2024,Troisième chambre civile,Publié au Bulletin,api,7218,788,4,1,1,0,1,1,3108,0,3803,308,0,1
6763c1919097d8d545954279,2024,Troisième chambre civile,Publié au Bulletin,api,5017,518,5,1,1,1,1,1,2468,1482,620,448,0,1
6763c1939097d8d54595427b,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8601,775,5,1,1,1,1,1,2489,2788,2464,861,0,1
6763c1949097d8d54595427d,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10368,305,5,1,1,1,1,1,3567,2578,3287,937,0,1
6763c1959097d8d54595427f,2024,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,20357,140,11,1,1,1,1,1,4571,7179,8167,447,0,1
677cd4ade98b05241b5927ff,2025,Chambre criminelle,Publié au Bulletin,api,24221,2341,9,1,1,1,1,1,2194,10369,11451,212,0,1
677cd4ade98b05241b592801,2025,Chambre criminelle,Publié au Bulletin,api,8446,503,5,1,1,1,1,1,3152,2181,2730,384,0,1
677cd4aee98b05241b592803,2025,Chambre criminelle,Publié au Bulletin,api,6627,856,7,1,1,1,1,1,2390,1573,2457,210,0,1
677e294a7273c3590cec10bd,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,4028,232,7,1,1,1,1,1,1882,529,1410,210,0,1
677e294b7273c3590cec10bf,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,7393,312,7,1,1,1,1,1,2574,1580,2055,1187,0,1
677e294b7273c3590cec10c1,2025,Chambre criminelle,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,20659,1076,5,1,1,1,1,1,4329,8367,7667,297,0,1
677e294b7273c3590cec10c3,2025,Chambre criminelle,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,regles,14845,250,3,1,1,1,0,1,993,11999,0,223,0,1
677e29917273c3590cec1105,2025,Chambre sociale,Publié au Bulletin,api,13977,1097,5,1,1,1,1,1,5564,3973,2731,1710,0,1
677e29927273c3590cec1107,2025,Chambre sociale,Publié au Bulletin,api,9358,1182,5,1,1,1,1,1,2753,2952,3216,438,0,1
677e29947273c3590cec1109,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,10537,634,7,1,1,1,1,1,4368,2108,2816,1248,0,1
677e29957273c3590cec110b,2025,Chambre sociale,Publié au Bulletin,api,14775,2067,9,1,1,1,1,1,2925,3926,7603,326,0,1
677e29a27273c3590cec110d,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,13136,843,5,1,1,1,1,1,3747,6073,2792,525,0,1
677e29a37273c3590cec110f,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,11661,387,5,1,1,1,1,1,2965,2845,5428,424,0,1
677e29a57273c3590cec1111,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,15554,408,5,1,1,1,1,1,2925,3423,7596,1611,0,1
677e29a67273c3590cec1113,2025,Chambre sociale,Publié au Bulletin,api,7968,1300,5,1,1,1,1,1,2292,2798,2423,456,0,1
677e29ac7273c3590cec1115,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,57780,1097,17,1,1,1,1,1,10018,30491,16344,940,0,1
677e29ae7273c3590cec1117,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,4896,409,4,1,1,1,1,1,622,736,2424,1114,0,1
677f8a664ae972558af6fff4,2025,Troisième chambre civile,Publié au Bulletin,api,7579,193,7,1,1,1,1,1,2557,1512,2518,995,0,1
677f8a674ae972558af6fff6,2025,Troisième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10322,595,7,1,1,1,1,1,3730,4047,2208,340,0,1
677f8a694ae972558af6fff8,2025,Troisième chambre civile,Publié au Bulletin,api,5226,686,7,1,1,1,1,1,2179,1124,1405,521,0,1
677f8a6a4ae972558af6fffa,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,4727,872,4,1,1,0,1,1,2017,0,1876,835,0,1
677f8a6c4ae972558af6fffc,2025,Deuxième chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,7900,1705,7,1,1,1,1,1,2137,2115,2724,927,0,1
677f8a6d4ae972558af6fffe,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,15399,526,5,1,1,1,1,1,2427,3967,2386,6620,0,1
677f8a6f4ae972558af70000,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6803,1229,4,1,1,0,1,1,2348,0,3539,917,0,1
677f8a704ae972558af70002,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9809,633,5,1,1,1,1,1,2196,3618,2709,1287,0,1
677f8a714ae972558af70004,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9512,671,9,1,1,1,1,1,2084,3624,3361,448,0,1
677f8a734ae972558af70006,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9805,1333,7,1,1,1,1,1,2440,2291,4629,448,0,1
677f8a744ae972558af70008,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,17342,1333,7,1,1,1,1,1,2430,6426,7277,1212,0,1
6780cf67869f5f429b191731,2025,Chambre criminelle,Publié au Bulletin,api,3819,209,3,1,1,0,1,1,1297,0,2098,424,0,1
67861075664cdee6ce42685a,2025,Chambre criminelle,Publié au Bulletin,api,12503,656,9,1,1,1,1,1,2393,7339,1233,1543,0,1
67861075664cdee6ce42685c,2025,Chambre criminelle,Publié au Bulletin,api,4943,312,7,1,1,1,1,1,1875,1564,1293,214,0,1
67861076664cdee6ce42685e,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,7622,309,9,1,1,1,1,1,2092,2018,2668,849,0,1
67861076664cdee6ce426860,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,12090,793,7,1,1,1,1,1,2382,6419,2858,434,0,1
67861076664cdee6ce426862,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,19849,823,7,1,1,1,1,1,3601,9671,5949,631,0,1
67876540dd684edf8fb2526b,2025,Chambre criminelle,Publié au Bulletin,api,16239,1259,9,1,1,1,1,1,2980,7988,4910,366,0,1
67876541dd684edf8fb2526d,2025,Chambre criminelle,Publié au Bulletin,api,4908,573,7,1,1,1,1,1,1804,1227,808,1072,0,1
67876541dd684edf8fb2526f,2025,Chambre criminelle,Publié au Bulletin,api,12604,1531,7,1,1,1,1,1,2244,6145,3428,790,0,1
678787c2012a55caa6d16713,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,9064,1354,5,1,1,1,1,1,3049,3240,2353,423,0,1
678787c4012a55caa6d16715,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,13524,2125,7,1,1,1,1,1,3132,4793,4701,901,0,1
678787c6012a55caa6d16717,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,9700,999,5,1,1,1,1,1,2574,3983,2696,448,0,1
678787c7012a55caa6d16719,2025,Chambre sociale,Publié au Bulletin,api,12106,491,5,1,1,1,1,1,3503,3176,4215,1213,0,1
678787c9012a55caa6d1671b,2025,Chambre sociale,Publié au Bulletin,api,7669,498,7,1,1,1,1,1,1954,2413,2976,329,0,1
678787ca012a55caa6d1671d,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,9494,908,5,1,1,1,1,1,3574,3282,2097,542,0,1
678787cc012a55caa6d1671f,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,6028,1024,7,1,1,1,1,1,2385,1550,1355,741,0,1
678787cd012a55caa6d16721,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,7479,390,5,1,1,1,1,1,3332,2847,482,819,0,1
678787d0012a55caa6d16723,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,9794,327,7,1,1,1,1,1,4126,4150,876,645,0,1
678787d8012a55caa6d1672b,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8070,230,5,1,1,1,1,1,2810,2377,1360,1524,0,1
678787d9012a55caa6d1672d,2025,Première chambre civile,Publié au Bulletin,api,10232,385,9,1,1,1,1,1,1703,2843,4031,1660,0,1
678787db012a55caa6d1672f,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6114,1175,5,1,1,1,1,1,1865,1422,1929,899,0,1
678787dc012a55caa6d16731,2025,Première chambre civile,Publié au Bulletin,api,8214,229,7,1,1,1,1,1,2920,914,3381,1002,0,1
678787de012a55caa6d16733,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6699,945,7,1,1,1,1,1,2389,2437,1490,386,0,1
6787b4beb92359c4b0f33ec7,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,10147,657,5,1,1,1,1,1,2913,2604,3460,1171,0,1
6787b8059b052b288a484a43,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,9820,500,7,1,1,1,1,1,3024,2593,3679,527,0,1
6787b9b46ab05acc8d83149d,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,9910,832,5,1,1,1,1,1,2939,1935,4193,844,0,1
6788bb72c79691c828ecdd34,2025,Troisième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,18931,1440,9,1,1,1,1,1,5679,5056,3961,4240,0,1
6788bb74c79691c828ecdd36,2025,Troisième chambre civile,Publié au Bulletin,api,11697,353,9,1,1,1,1,1,2706,3887,4155,954,0,1
6788bb75c79691c828ecdd38,2025,Troisième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10353,720,7,1,1,1,1,1,3867,2592,3342,555,0,1
6788bb77c79691c828ecdd3a,2025,Deuxième chambre civile,Publié au Bulletin,api,5458,566,5,1,1,1,1,1,2280,1972,373,834,0,1
6788bb79c79691c828ecdd3c,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10314,255,5,1,1,1,1,1,5816,1458,1835,1206,0,1
6788bb7bc79691c828ecdd3e,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,7001,959,5,1,1,1,1,1,2622,1194,2356,830,0,1
6788bb80c79691c828ecdd40,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,20301,275,7,1,1,1,1,1,7062,7787,4138,1317,0,1
6788bb81c79691c828ecdd42,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5152,525,4,1,1,0,1,1,2151,0,2162,840,0,1
6788bb83c79691c828ecdd44,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6022,296,5,1,1,1,1,1,2659,921,1444,999,0,1
6788bb84c79691c828ecdd46,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6604,1286,5,1,1,1,1,1,2049,1299,1701,1556,0,1
6788bb86c79691c828ecdd48,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6378,449,5,1,1,1,1,1,3198,742,1453,986,0,1
6788bb88c79691c828ecdd4a,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,11152,221,5,1,1,1,1,1,2455,5692,1950,1056,0,1
6788bd58c79691c828ecdd4c,2025,Chambre criminelle,Publié au Bulletin,api,9506,1235,5,1,1,1,1,1,2457,1181,4905,964,0,1
6788bd59c79691c828ecdd4e,2025,Chambre criminelle,Publié au Bulletin,api,13175,1837,9,1,1,1,1,1,2675,4531,5002,972,0,1
6788bd59c79691c828ecdd50,2025,Chambre criminelle,Publié au Bulletin,api,3489,444,3,1,1,0,1,1,1472,0,1762,255,0,1
678a0e4499721e998b0d5d4f,2025,Assemblée plénière,Publié au Bulletin|Publié au Rapport,api,12502,1543,5,1,1,1,1,1,4109,670,6636,1088,0,1
678deb6a9e66782428fd9411,2025,Chambre criminelle,Publié au Bulletin,api,11015,762,11,1,1,1,1,1,2759,4294,3481,488,0,1
678f39af02aacdb03783fd9f,2025,Chambre criminelle,Publié au Bulletin,api,7088,709,7,1,1,1,1,1,2035,1980,2169,907,0,1
678f39af02aacdb03783fda1,2025,Chambre criminelle,Publié au Bulletin,api,13317,1135,9,1,1,1,1,1,2168,9848,383,923,0,1
678f39b002aacdb03783fda3,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,38076,1173,13,1,1,1,1,1,1978,28760,6213,1134,0,1
